match_id,winner_id,winner_name,loser_id,loser_name,win_type,submission,winner_points,loser_points,adv_pen,weight_class,sex,stage,year,event_id,winner_rating_start,loser_rating_start,winner_rating_end,loser_rating_end,winner_rd_end,loser_rd_end
562,278,Ricardo Almeida,-1,Marshurenko,POINTS,,-1,-1,,ABS,M,R1,2001,129,1680.3097925928914,1500.0,1771.0059468831676,1391.8850009621056,131.05234142620057,272.83950763945097
538,278,Ricardo Almeida,4302,Y. Setsenko,SUB,RNC,-1,-1,,99KG,M,R1,2001,130,1680.3097925928914,1500.0,1771.0059468831676,1335.0934963959155,131.05234142620057,272.83951042472796
527,481,Saulo Ribeiro,-1,R. Anderson,POINTS,,-1,-1,,88KG,M,4F,2001,131,1945.4248660206251,1500.0,1863.651530377547,1404.7649055902716,138.91785923062326,310.6495965803659
545,278,Ricardo Almeida,-1,A. Cacareco,POINTS,,2,0,,99KG,M,SF,2001,132,1680.3097925928914,1500.0,1771.0059468831676,1303.1030351268462,131.05234142620057,238.6445115682258
516,687,Marcio Feitosa,10579,Rodrigo Gracie,POINTS,,-1,-1,,77KG,M,SF,2001,133,1642.052080282747,1990.8604625088492,1967.270252786469,1770.6535040277313,169.22942067567223,179.48553533781154
498,195,Robson Moura,-1,Joe Guilbert,DECISION,,-1,-1,,66KG,M,4F,2001,134,1500.0,1500.0,1981.3968385009257,1358.789522424701,237.160178605938,290.3189635913555
495,195,Robson Moura,4302,Hiroyuko Abe,SUB,RNC,-1,-1,,66KG,M,R1,2001,135,1500.0,1500.0,1981.3968385009257,1288.995832064887,237.160178605938,290.3189677472295
508,687,Marcio Feitosa,5463,Peter Angerer,SUB,Armbar,-1,-1,,77KG,M,R1,2001,136,1642.052080282747,1500.0,1967.270252786469,1324.6014874388848,169.22942067567223,275.180561488795
537,1369,Dean Lister,4302,M. Yano,SUB,RNC,-1,-1,,99KG,M,R1,2001,137,1500.0,1500.0,1531.6480197041894,1288.995832064887,241.53005978700637,290.3189677472295
515,687,Marcio Feitosa,-1,F. Vasconcelos,POINTS,,-1,-1,,77KG,M,4F,2001,138,1642.052080282747,1500.0,1967.270252786469,1342.5968435818718,169.22942067567223,275.18056042203006
564,88,Jean Jacques Machado,9,Marcio Cruz,SUB,Footlock,-1,-1,,ABS,M,4F,2001,139,2006.0937287674153,1500.0,1969.2341251137796,1856.9216598039131,145.27452103585455,199.5303693685225
503,1023,Baret Yoshida,727,Alexandre de Freitas,SUB,Kneebar,-1,-1,,66KG,M,SF,2001,140,1403.9133177954627,1989.1143469752042,1805.1542187629404,1806.1812581315532,187.76721893719943,155.93582148269422
547,6167,Ricco Rodriguez,5463,Y. Yatso,SUB,Armbar,-1,-1,,+99KG,M,R1,2001,141,1779.1895543317062,1500.0,1668.030176540989,1356.4994542252628,131.0271943655626,285.34719732382223
525,591,Ricardo Liborio,5463,Tamura,SUB,Armbar,-1,-1,,88KG,M,R1,2001,142,1724.6117335592753,1500.0,1713.8824518480728,1345.5564511798402,146.98069670549745,277.85357348112376
534,93,Ricardo Arona,-1,R. Mashurenko,POINTS,,2,0,,99KG,M,R1,2001,143,2075.9302803596793,1500.0,2356.4952770766718,1469.8100334279077,150.7316646915484,325.4480098302794
567,278,Ricardo Almeida,5463,M. Van,SUB,Armbar,-1,-1,,ABS,M,4F,2001,144,1680.3097925928914,1500.0,1771.0059468831676,1291.5533401251914,131.05234142620057,272.83951334512153
551,6167,Ricco Rodriguez,-1,Roger Neff,SUB,Kneebar,-1,-1,,+99KG,M,4F,2001,145,1779.1895543317062,1500.0,1668.030176540989,1252.2988835917406,131.0271943655626,271.49352100846437
568,93,Ricardo Arona,-1,Vitor Belfort,POINTS,,3,0,,ABS,M,SF,2001,146,2075.9302803596793,1500.0,2356.4952770766718,1754.2372276099145,150.7316646915484,271.49352160315954
557,93,Ricardo Arona,4759,Roger Neff,SUB,Footlock,-1,-1,,ABS,M,R1,2001,147,2075.9302803596793,1500.0,2356.4952770766718,1252.2988835917406,150.7316646915484,271.49352100846437
540,93,Ricardo Arona,-1,R. Babalu,POINTS,,2,0,,99KG,M,4F,2001,148,2075.9302803596793,1500.0,2356.4952770766718,1419.0277790819687,150.7316646915484,325.44801068116624
544,93,Ricardo Arona,-1,Olav Einemo,POINTS,,3,0,,99KG,M,SF,2001,149,2075.9302803596793,1500.0,2356.4952770766718,1580.1895559364316,150.7316646915484,251.37181898909103
522,52,Renzo Gracie,-1,Chris Brown,POINTS,,-1,-1,,88KG,M,R1,2001,150,2087.5185363059204,1500.0,2096.6626900782458,1474.2346569407143,158.71483006785107,327.3744184571413
548,9,Marcio Cruz,-1,Van Arsdale,SUB,Kneebar,-1,-1,,+99KG,M,R1,2001,151,1500.0,1500.0,1856.9216598039131,1288.995832064887,199.5303693685225,290.3189677472295
507,1858,Matt Serra,4302,Takanori Gomi,SUB,RNC,-1,-1,,77KG,M,R1,2001,152,1500.0,1500.0,1859.0816396229902,1288.995832064887,211.62233550258173,290.3189677472295
506,10579,Rodrigo Gracie,-1,Genki Sudo,POINTS,,9,0,,77KG,M,R1,2001,153,1990.8604625088492,1500.0,1770.6535040277313,1458.3524188337674,179.48553533781154,316.5742247436993
514,1858,Matt Serra,88,Jean Jacques Machado,POINTS,,-1,-1,,77KG,M,4F,2001,154,1500.0,2006.0937287674153,1859.0816396229902,1969.2341251137796,211.62233550258173,145.27452103585455
499,727,Alexandre de Freitas,-1,T. Yano,SUB,Guillotine,-1,-1,,66KG,M,4F,2001,155,1989.1143469752042,1455.1828240471568,1806.1812581315532,1303.5052972201313,155.93582148269422,272.3216637271325
502,515,Royler Gracie,195,Robson Moura,POINTS,,2,0,,66KG,M,SF,2001,156,2340.2316813554958,1500.0,2484.001719745356,1981.3968385009257,183.5086555585446,237.160178605938
546,93,Ricardo Arona,278,Ricardo Almeida,POINTS,,-1,-1,,99KG,M,F,2001,157,2075.9302803596793,1680.3097925928914,2356.4952770766718,1771.0059468831676,150.7316646915484,131.05234142620057
520,12,Antonio Schembri,4302,Akihiro Gono,SUB,RNC,-1,-1,,88KG,M,R1,2001,158,1500.0,1337.6891050238826,1818.0136083961659,1211.4941927888897,211.62068111310623,256.34517899193827
505,195,Robson Moura,727,Alexandre de Freitas,POINTS,,-1,-1,,66KG,M,3PLC,2001,159,1500.0,1989.1143469752042,1981.3968385009257,1806.1812581315532,237.160178605938,155.93582148269422
497,1023,Baret Yoshida,620,Gustavo Dantas,SUB,Kneebar,-1,-1,,66KG,M,R1,2001,160,1403.9133177954627,1500.0,1805.1542187629404,1233.4974942361737,187.76721893719943,273.4007533900561
533,12,Antonio Schembri,6518,Egan Inoue,POINTS,,-1,-1,,88KG,M,3PLC,2001,161,1500.0,1661.167292223104,1818.0136083961659,1642.7151868989788,211.62068111310623,204.94326469659634
536,-1,Olav Einemo,1817,Rigan Machado,POINTS,,-1,-1,,99KG,M,R1,2001,162,1500.0,1497.8438285768548,1580.1895559364316,1446.6196681726765,251.37181898909103,163.43403729756358
496,727,Alexandre de Freitas,-1,Y. Kinishi,SUB,Guillotine,-1,-1,,66KG,M,R1,2001,163,1989.1143469752042,1500.0,1806.1812581315532,1384.618100815332,155.93582148269422,316.4022783883909
526,12,Antonio Schembri,4455,Alexander Savko,SUB,Omoplata,-1,-1,,88KG,M,4F,2001,164,1500.0,1500.0,1818.0136083961659,1251.6643204639831,211.62068111310623,290.31897065013663
501,1023,Baret Yoshida,3592,N. Uematsu,SUB,Triangle,-1,-1,,66KG,M,4F,2001,165,1403.9133177954627,1500.0,1805.1542187629404,1193.2096153528853,187.76721893719943,273.40075753861925
570,93,Ricardo Arona,88,Jean Jacques Machado,POINTS,,3,0,,ABS,M,F,2001,166,2075.9302803596793,2006.0937287674153,2356.4952770766718,1969.2341251137796,150.7316646915484,145.27452103585455
530,481,Saulo Ribeiro,12,Antonio Schembri,POINTS,,-1,-1,,88KG,M,SF,2001,167,1945.4248660206251,1500.0,1863.651530377547,1818.0136083961659,138.91785923062326,211.62068111310623
543,278,Ricardo Almeida,1369,Dean Lister,POINTS,,3,0,,99KG,M,4F,2001,168,1680.3097925928914,1500.0,1771.0059468831676,1531.6480197041894,131.05234142620057,241.53005978700637
558,88,Jean Jacques Machado,5463,Y. Kohsaka,SUB,Armbar,-1,-1,,ABS,M,R1,2001,169,2006.0937287674153,1500.0,1969.2341251137796,1386.4677021926027,145.27452103585455,318.42098382118155
565,93,Ricardo Arona,481,Saulo Ribeiro,POINTS,,2,0,,ABS,M,4F,2001,170,2075.9302803596793,1945.4248660206251,2356.4952770766718,1863.651530377547,150.7316646915484,138.91785923062326
554,-1,Mark Robinson,6167,Ricco Rodriguez,POINTS,,-1,-1,,+99KG,M,SF,2001,171,1500.0,1779.1895543317062,1924.1820975039964,1668.030176540989,285.3472247278616,131.0271943655626
510,88,Jean Jacques Machado,4302,Serguei Onishuk,SUB,RNC,-1,-1,,77KG,M,R1,2001,172,2006.0937287674153,1500.0,1969.2341251137796,1386.4677021926027,145.27452103585455,318.42098382118155
566,-1,Vitor Belfort,6167,Ricco Rodriguez,POINTS,,2,0,,ABS,M,4F,2001,173,1500.0,1779.1895543317062,1754.2372276099145,1668.030176540989,271.49352160315954,131.0271943655626
517,1858,Matt Serra,292,Leonardo Santos,SUB,RNC,-1,-1,,77KG,M,SF,2001,174,1500.0,1500.0,1859.0816396229902,1725.9605944977498,211.62233550258173,226.42308459126764
559,6167,Ricco Rodriguez,-1,A. Cacareco,POINTS,,2,0,,ABS,M,R1,2001,175,1779.1895543317062,1500.0,1668.030176540989,1303.1030351268462,131.0271943655626,238.6445115682258
518,687,Marcio Feitosa,1858,Matt Serra,POINTS,,-1,-1,,77KG,M,F,2001,176,1642.052080282747,1500.0,1967.270252786469,1859.0816396229902,169.22942067567223,211.62233550258173
513,292,Leonardo Santos,419,Leonardo Vieira,POINTS,,3,0,,77KG,M,4F,2001,177,1500.0,1463.4280344712,1725.9605944977498,1478.0313348471502,226.42308459126764,177.5243981872369
560,9,Marcio Cruz,1204,Roberto Traven,POINTS,,-1,-1,,ABS,M,R1,2001,178,1500.0,1835.6619796958653,1856.9216598039131,1743.5671219987926,199.5303693685225,174.57204365270783
556,9,Marcio Cruz,6167,Ricco Rodriguez,SUB,Armbar,-1,-1,,+99KG,M,3RD,2001,179,1500.0,1779.1895543317062,1856.9216598039131,1668.030176540989,199.5303693685225,131.0271943655626
519,292,Leonardo Santos,10579,Rodrigo Gracie,POINTS,,2,0,,77KG,M,3PLC,2001,180,1500.0,1990.8604625088492,1725.9605944977498,1770.6535040277313,226.42308459126764,179.48553533781154
511,419,Leonardo Vieira,-1,Morris Clifoni,SUB,Katagatame,-1,-1,,77KG,M,R1,2001,181,1463.4280344712,1500.0,1478.0313348471502,1259.4158055666799,177.5243981872369,267.5000430224859
778,52,Renzo Gracie,-1,G. Sotiropoulos,POINTS,,-1,-1,,77KG,M,R1,2003,182,2096.6626900782458,1500.0,2012.5089310538838,1475.36230677494,154.32541198442485,328.2820524813853
816,9,Marcio Cruz,-1,Ilir Lafiti,POINTS,,-1,-1,,ABS,M,R1,2003,183,1856.9216598039131,1500.0,1878.24898282279,1284.0163472361212,144.1810201603851,247.23403797492932
804,84,Alexandre Ribeiro,1369,Dean Lister,POINTS,,8,0,,99KG,M,4F,2003,184,1500.0,1531.6480197041894,1393.1138607708094,1958.7777104340375,199.66182905969956,159.94782143357858
783,16,Marcelo Garcia,4302,Otto Olsen,SUB,RNC,-1,-1,,77KG,M,F,2003,185,1500.0,1500.0,2078.984351178516,1177.0012896552544,187.9706810644656,290.31897786152086
784,81,Vitor Ribeiro,-1,Chris Brown,POINTS,,3,0,,77KG,M,3PLC,2003,186,1348.812385642972,1474.2346569407143,1528.8212612365787,1215.082568741332,171.14967818580493,263.56598202853746
813,9,Marcio Cruz,-1,Alex Negao,SUB,Guillotine,-1,-1,,+99KG,M,SF,2003,187,1856.9216598039131,1500.0,1878.24898282279,1269.2906534479957,144.1810201603851,299.22046284257493
829,93,Ricardo Arona,-1,Mark Kerr,POINTS,,-1,-1,,ABS,M,SPF,2003,188,2356.4952770766718,2223.926222912864,2431.5317371805777,2122.7909902413785,142.20743807150615,162.84913668638254
767,4317,Eddie Bravo,515,Royler Gracie,SUB,Triangle,-1,-1,,66KG,M,4F,2003,189,1500.0,2484.001719745356,1738.1714770323438,2380.821105660575,235.40882356402827,179.60493202220604
786,278,Ricardo Almeida,-1,Davion Peterson,SUB,Guillotine,-1,-1,,88KG,M,R1,2003,190,1771.0059468831676,1500.0,1702.5890453840236,1355.1431489054194,120.13595194284623,282.50871588550143
775,81,Vitor Ribeiro,4302,Jason Ramsterrer,SUB,RNC,-1,-1,,77KG,M,R1,2003,191,1348.812385642972,1500.0,1528.8212612365787,1204.0857719225892,171.14967818580493,276.9169672978888
815,9,Marcio Cruz,573,Fabricio Werdum,POINTS,,-1,-1,,+99KG,M,F,2003,192,1856.9216598039131,1500.0,1878.24898282279,1812.2822369705427,144.1810201603851,164.29843904996082
765,1023,Baret Yoshida,4302,K. Toida,SUB,RNC,-1,-1,,66KG,M,R1,2003,193,1805.1542187629404,1500.0,1835.5518014917268,1361.0430004651107,151.27322531931728,291.3296121225873
822,9,Marcio Cruz,16,Marcelo Garcia,POINTS,,6,0,,ABS,M,4F,2003,194,1856.9216598039131,1500.0,1878.24898282279,2078.984351178516,144.1810201603851,187.9706810644656
811,9,Marcio Cruz,-1,Jeff Monson,POINTS,,-1,-1,,+99KG,M,4F,2003,195,1856.9216598039131,1776.2091054481962,1878.24898282279,1672.3113858754261,144.1810201603851,167.7008669616138
772,419,Leonardo Vieira,1023,Baret Yoshida,POINTS,,6,0,,66KG,M,F,2003,196,1478.0313348471502,1805.1542187629404,1767.9039779841976,1835.5518014917268,147.27390768101478,151.27322531931728
781,16,Marcelo Garcia,52,Renzo Gracie,POINTS,,9,0,,77KG,M,4F,2003,197,1500.0,2096.6626900782458,2078.984351178516,2012.5089310538838,187.9706810644656,154.32541198442485
761,727,Alexandre de Freitas,-1,K. Hirate,POINTS,,-1,-1,,66KG,M,R1,2003,198,1806.1812581315532,1500.0,1777.0989578116794,1426.096041812564,137.120424026816,289.5622333162535
769,727,Alexandre de Freitas,-1,Joaquim Hansen,SUB,Guillotine,-1,-1,,66KG,M,4F,2003,199,1806.1812581315532,1500.0,1777.0989578116794,1311.4617237232324,137.120424026816,289.5622384102412
779,81,Vitor Ribeiro,919,Pablo Popovitch,POINTS,,-1,-1,,77KG,M,4F,2003,200,1348.812385642972,1500.0,1528.8212612365787,1567.3559934703285,171.14967818580493,257.7532445708188
806,-1,Olav Einemo,505,Roger Gracie,POINTS,,2,0,,99KG,M,SF,2003,201,1580.1895559364316,1500.0,1703.8240131740924,1789.0378719191708,226.92081685976194,200.21523230285302
796,481,Saulo Ribeiro,4965,David Terrell,DECISION,,-1,-1,,88KG,M,SF,2003,202,1863.651530377547,1500.0,1874.340088655091,1910.6821112778334,120.01003061542698,208.2845155848286
812,573,Fabricio Werdum,-1,Jehad Hamdan,POINTS,,-1,-1,,+99KG,M,4F,2003,203,1500.0,1500.0,1812.2822369705427,1305.2269234041933,164.29843904996082,290.3189666307005
777,919,Pablo Popovitch,687,Marcio Feitosa,POINTS,,-1,-1,,77KG,M,R1,2003,204,1500.0,1967.270252786469,1567.3559934703285,1876.950218514449,257.7532445708188,165.31306647470097
795,117,Ronaldo Souza,278,Ricardo Almeida,POINTS,,6,0,,88KG,M,SF,2003,205,1500.0,1771.0059468831676,1846.0233871356165,1702.5890453840236,208.28450406625777,120.13595194284623
762,4317,Eddie Bravo,620,Gustavo Dantas,SUB,RNC,-1,-1,,66KG,M,R1,2003,206,1500.0,1233.4974942361737,1738.1714770323438,1135.3637006653748,235.40882356402827,248.14898789047618
787,117,Ronaldo Souza,6683,Ryan Gracie,POINTS,,5,0,,88KG,M,R1,2003,207,1500.0,1500.0,1846.0233871356165,1337.6891050238826,208.28450406625777,290.3189646747521
799,84,Alexandre Ribeiro,-1,Erik Paulson,POINTS,,-1,-1,,99KG,M,R1,2003,208,1500.0,1500.0,1393.1138607708094,1337.6891050238826,199.66182905969956,290.3189646747521
821,573,Fabricio Werdum,5463,Matt Lindland,SUB,Armbar,-1,-1,,ABS,M,R1,2003,209,1500.0,1500.0,1812.2822369705427,1150.044879343729,164.29843904996082,253.40462012401625
814,573,Fabricio Werdum,5463,Mike Van,SUB,Armbar,-1,-1,,+99KG,M,SF,2003,210,1500.0,1500.0,1812.2822369705427,1121.6032854260886,164.29843904996082,253.40462403276663
773,515,Royler Gracie,727,Alexandre de Freitas,POINTS,,8,0,,66KG,M,3PLC,2003,211,2484.001719745356,1806.1812581315532,2380.821105660575,1777.0989578116794,179.60493202220604,137.120424026816
810,573,Fabricio Werdum,-1,T. Kosaka,POINTS,,-1,-1,,+99KG,M,R1,2003,212,1500.0,1500.0,1812.2822369705427,1337.6891050238826,164.29843904996082,290.3189646747521
768,1023,Baret Yoshida,4302,Mike Mrkulic,SUB,RNC,-1,-1,,66KG,M,4F,2003,213,1805.1542187629404,1500.0,1835.5518014917268,1312.7777804850682,151.27322531931728,291.3296147722229
764,419,Leonardo Vieira,-1,Allan Teo,SUB,Submission,-1,-1,,66KG,M,R1,2003,214,1478.0313348471502,1500.0,1767.9039779841976,1264.4454182881427,147.27390768101478,263.29334467766154
770,419,Leonardo Vieira,4317,Eddie Bravo,POINTS,,16,0,,66KG,M,SF,2003,215,1478.0313348471502,1500.0,1767.9039779841976,1738.1714770323438,147.27390768101478,235.40882356402827
798,4965,David Terrell,278,Ricardo Almeida,SUB,Footlock,-1,-1,,88KG,M,3PLC,2003,216,1500.0,1771.0059468831676,1910.6821112778334,1702.5890453840236,208.2845155848286,120.13595194284623
808,505,Roger Gracie,84,Alexandre Ribeiro,POINTS,,3,0,,99KG,M,3PLC,2003,217,1500.0,1500.0,1789.0378719191708,1393.1138607708094,200.21523230285302,199.66182905969956
766,419,Leonardo Vieira,177,Rany Yahya,POINTS,,9,0,,66KG,M,4F,2003,218,1478.0313348471502,1500.0,1767.9039779841976,1464.5029344312993,147.27390768101478,234.83232332914895
782,16,Marcelo Garcia,81,Vitor Ribeiro,SUB,RNC,-1,-1,,77KG,M,SF,2003,219,1500.0,1348.812385642972,2078.984351178516,1528.8212612365787,187.9706810644656,171.14967818580493
817,16,Marcelo Garcia,4302,Mike Van,SUB,RNC,-1,-1,,ABS,M,R1,2003,220,1500.0,1500.0,2078.984351178516,1121.6032854260886,187.9706810644656,253.40462403276663
776,16,Marcelo Garcia,4302,Kiuma Kunioku,SUB,RNC,-1,-1,,77KG,M,R1,2003,221,1500.0,1500.0,2078.984351178516,1288.995832064887,187.9706810644656,290.3189677472295
792,117,Ronaldo Souza,5463,Matt Lindland,SUB,Armbar,-1,-1,,88KG,M,4F,2003,222,1500.0,1500.0,1846.0233871356165,1150.044879343729,208.28450406625777,253.40462012401625
771,1023,Baret Yoshida,727,Alexandre de Freitas,POINTS,,9,6,,66KG,M,SF,2003,223,1805.1542187629404,1806.1812581315532,1835.5518014917268,1777.0989578116794,151.27322531931728,137.120424026816
793,4965,David Terrell,86,Fernando Vieira,POINTS,,-1,-1,,88KG,M,4F,2003,224,1500.0,1500.0,1910.6821112778334,1305.2269234041933,208.2845155848286,290.3189666307005
824,573,Fabricio Werdum,5463,Akira Soji,SUB,Armbar,-1,-1,,ABS,M,4F,2003,225,1500.0,1500.0,1812.2822369705427,1251.6643204639831,164.29843904996082,290.31897065013663
794,481,Saulo Ribeiro,559,Rodrigo Medeiros,POINTS,,2,0,,88KG,M,4F,2003,226,1863.651530377547,1423.0522792374586,1874.340088655091,1344.2057089076984,120.01003061542698,164.4603131081122
828,573,Fabricio Werdum,9,Marcio Cruz,POINTS,,6,0,,ABS,M,3PLC,2003,227,1500.0,1856.9216598039131,1812.2822369705427,1878.24898282279,164.29843904996082,144.1810201603851
797,481,Saulo Ribeiro,117,Ronaldo Souza,POINTS,,3,0,,88KG,M,F,2003,228,1863.651530377547,1500.0,1874.340088655091,1846.0233871356165,120.01003061542698,208.28450406625777
809,9,Marcio Cruz,-1,Mike Whitehead,POINTS,,-1,-1,,+99KG,M,R1,2003,229,1856.9216598039131,1500.0,1878.24898282279,1434.7540239846846,144.1810201603851,299.22045481016187
802,1817,Rigan Machado,-1,Yuki Ozawa,POINTS,,-1,-1,,99KG,M,R1,2003,230,1446.6196681726765,1500.0,1446.8299004947419,1300.78995640782,149.6950758012655,262.03494393730216
800,1369,Dean Lister,-1,Ilir Lafiti,SUB,Guillotine,-1,-1,,99KG,M,R1,2003,231,1531.6480197041894,1500.0,1958.7777104340375,1284.0163472361212,159.94782143357858,247.23403797492932
819,481,Saulo Ribeiro,-1,Jeff Monson,DECISION,,-1,-1,,ABS,M,R1,2003,232,1863.651530377547,1776.2091054481962,1874.340088655091,1672.3113858754261,120.01003061542698,167.7008669616138
791,278,Ricardo Almeida,-1,Andy Reese,POINTS,,-1,-1,,88KG,M,4F,2003,233,1771.0059468831676,1500.0,1702.5890453840236,1376.353220897718,120.13595194284623,282.5087148973015
763,177,Rany Yahya,-1,Teemu Launis,SUB,Submission,-1,-1,,66KG,M,R1,2003,234,1500.0,1500.0,1464.5029344312993,1288.995832064887,234.83232332914895,290.3189677472295
785,4965,David Terrell,-1,Akira Shoji,POINTS,,-1,-1,,88KG,M,R1,2003,235,1500.0,1500.0,1910.6821112778334,1337.6891050238826,208.2845155848286,290.3189646747521
820,1369,Dean Lister,4977,Nate Marquardt,SUB,Kimura,-1,-1,,ABS,M,R1,2003,236,1531.6480197041894,1500.0,1958.7777104340375,1289.8580042410322,159.94782143357858,273.7214628602358
827,1369,Dean Lister,6438,A. Cacareco,SUB,Heel hook,-1,-1,,ABS,M,F,2003,237,1531.6480197041894,1303.1030351268462,1958.7777104340375,1556.0420791857905,159.94782143357858,172.797717044568
760,515,Royler Gracie,4302,Charles Pearson,SUB,RNC,-1,-1,,66KG,M,R1,2003,238,2484.001719745356,1500.0,2380.821105660575,1406.0853441128152,179.60493202220604,346.302448078094
790,481,Saulo Ribeiro,-1,Yuki Sasaki,POINTS,,-1,-1,,88KG,M,R1,2003,239,1863.651530377547,1500.0,1874.340088655091,1439.9521992961652,120.01003061542698,298.0054069093378
825,-1,A. Cacareco,573,Fabricio Werdum,POINTS,,9,4,,ABS,M,SF,2003,240,1303.1030351268462,1500.0,1556.0420791857905,1812.2822369705427,172.797717044568,164.29843904996082
818,-1,A. Cacareco,559,Rodrigo Medeiros,SUB,Guillotine,-1,-1,,ABS,M,R2,2003,241,1303.1030351268462,1423.0522792374586,1556.0420791857905,1344.2057089076984,172.797717044568,164.4603131081122
823,1369,Dean Lister,481,Saulo Ribeiro,SUB,Kneebar,-1,-1,,ABS,M,4F,2003,242,1531.6480197041894,1863.651530377547,1958.7777104340375,1874.340088655091,159.94782143357858,120.01003061542698
803,505,Roger Gracie,1817,Rigan Machado,POINTS,,-1,-1,,99KG,M,4F,2003,243,1500.0,1446.6196681726765,1789.0378719191708,1446.8299004947419,200.21523230285302,149.6950758012655
801,505,Roger Gracie,232,Jose Mario Sperry,POINTS,,5,0,,99KG,M,R1,2003,244,1500.0,1996.6140931091504,1789.0378719191708,1910.4575869082287,200.21523230285302,160.22908292482677
789,559,Rodrigo Medeiros,-1,Nathan Marquardt,POINTS,,2,0,,88KG,M,R1,2003,245,1423.0522792374586,1500.0,1344.2057089076984,1291.737675703624,164.4603131081122,267.8631716450909
805,-1,A. Cacareco,84,Alexandre Ribeiro,SUB,Leg lock,-1,-1,,99KG,M,SF,2003,246,1303.1030351268462,1500.0,1556.0420791857905,1393.1138607708094,172.797717044568,199.66182905969956
826,1369,Dean Lister,9,Marcio Cruz,POINTS,,3,0,,ABS,M,SF,2003,247,1531.6480197041894,1856.9216598039131,1958.7777104340375,1878.24898282279,159.94782143357858,144.1810201603851
1221,505,Roger Gracie,1319,Shinya Aoki,SUB,Footlock,-1,-1,,ABS,M,R1,2005,248,1789.0378719191708,1500.0,2202.7076183731333,1251.6432463886845,134.65190864050473,275.85078675363866
1235,505,Roger Gracie,117,Ronaldo Souza,SUB,RNC,-1,-1,,ABS,M,F,2005,249,1789.0378719191708,1846.0233871356165,2202.7076183731333,2058.3817986046447,134.65190864050473,142.60022703830694
1176,919,Pablo Popovitch,52,Renzo Gracie,POINTS,,4,0,,77KG,M,R1,2005,250,1567.3559934703285,2012.5089310538838,1811.4963589527342,1923.307198961981,195.35480504200274,150.91378652276805
1232,117,Ronaldo Souza,16,Marcelo Garcia,SUB,Kimura,-1,-1,,ABS,M,SF,2005,251,1846.0233871356165,2078.984351178516,2058.3817986046447,2181.18412555474,142.60022703830694,150.1165573316459
1198,562,Eduardo Telles,-1,Antoine Joude,SUB,Kneebar,-1,-1,,99KG,M,R1,2005,252,1500.0,1500.0,1433.5836582165316,1138.8311150889049,227.57226810291627,239.77670753996193
1192,112,Demian Maia,481,Saulo Ribeiro,POINTS,,0,0,PEN,88KG,M,SF,2005,253,1500.0,1874.340088655091,1861.3206198672483,1882.9597744593352,214.8093881542889,112.35556800324218
1172,1031,Jake Shields,-1,Diego Sanchez,POINTS,,6,0,,77KG,M,R1,2005,254,1500.0,1500.0,1761.1032928263307,1232.882133334962,201.58066113856393,276.1414669111232
1220,573,Fabricio Werdum,6438,Reese Andy,SUB,Heel hook,-1,-1,,ABS,M,R1,2005,255,1812.2822369705427,1500.0,1758.4196263204535,1362.226765303543,130.16419396119184,290.9641443636295
1202,84,Alexandre Ribeiro,-1,Jamal Peterson,POINTS,,2,0,,99KG,M,4F,2005,256,1393.1138607708094,1500.0,1557.723428230206,1241.6589551373488,143.1262397735817,270.3196140746635
1195,117,Ronaldo Souza,112,Demian Maia,POINTS,,0,0,PEN,88KG,M,F,2005,257,1846.0233871356165,1500.0,2058.3817986046447,1861.3206198672483,142.60022703830694,214.8093881542889
1229,505,Roger Gracie,573,Fabricio Werdum,SUB,RNC,-1,-1,,ABS,M,4F,2005,258,1789.0378719191708,1812.2822369705427,2202.7076183731333,1758.4196263204535,134.65190864050473,130.16419396119184
1204,84,Alexandre Ribeiro,-1,John Einimo,POINTS,,6,0,,99KG,M,3PLC,2005,259,1393.1138607708094,1500.0,1557.723428230206,1223.8933920296583,143.1262397735817,270.3196158014204
1196,4302,Vitor Viana,422,Braulio Estima,SUB,RNC,-1,-1,,99KG,M,R1,2005,260,1500.0,1500.0,1711.004167935113,1288.995832064887,290.3189677472295,290.3189677472295
